,avg_vote,votes,metascore,reviews_from_users,reviews_from_critics
66674,4.3,984,,26.0,24.0
66675,5.6,60027,36.0,106.0,188.0
66676,3.2,3123,,35.0,17.0
66677,3.9,8953,31.0,92.0,59.0
66678,5.3,3500,55.0,11.0,64.0
66679,7.2,9875,87.0,32.0,160.0
66680,3.5,717,,15.0,21.0
66681,5.1,407,,2.0,9.0
66682,6.5,14927,51.0,156.0,134.0
66683,5.8,420,,6.0,5.0
66684,8.2,841,,8.0,2.0
66685,6.5,439,,4.0,10.0
66686,6.0,763,,62.0,3.0
66687,5.1,822,,1.0,1.0
66688,5.7,16812,42.0,122.0,204.0
66689,5.7,158,,3.0,7.0
66690,5.4,201,,2.0,1.0
66691,5.3,1271,,70.0,58.0
66692,6.1,106,,,11.0
66693,4.8,162,,3.0,2.0
66694,4.7,185,,3.0,9.0
66695,4.9,965,,8.0,5.0
66696,6.7,15499,75.0,127.0,107.0
66697,4.9,118,,,2.0
66698,5.9,1175,,,10.0
66699,7.2,100,,1.0,2.0
66700,6.0,19868,24.0,131.0,46.0
66701,5.4,475,,5.0,18.0
66702,5.2,773,,16.0,5.0
66703,6.3,35054,48.0,111.0,128.0
66704,6.0,2899,70.0,15.0,49.0
66705,3.0,132,,11.0,29.0
66706,5.8,100,,1.0,5.0
66707,6.4,154,,17.0,19.0
66708,7.1,5926,,13.0,57.0
66709,3.2,220,,3.0,
66710,6.0,164,,,2.0
66711,7.4,881,,3.0,11.0
66712,6.7,370,74.0,2.0,24.0
66713,6.1,337,,,21.0
66714,3.7,1888,,19.0,29.0
66715,7.2,1634,76.0,6.0,34.0
66716,6.5,943,,4.0,24.0
66717,6.4,161017,39.0,403.0,334.0
66718,5.2,5244,,31.0,13.0
66719,6.0,276,,2.0,
66720,6.0,4699,58.0,10.0,69.0
66721,5.8,372,,,8.0
66722,4.3,198,,21.0,9.0
66723,2.9,184,,8.0,1.0
66724,4.9,7775,49.0,110.0,41.0
66725,5.5,183,63.0,2.0,18.0
66726,5.5,6707,48.0,55.0,142.0
66727,3.6,101,,4.0,7.0
66728,6.5,674,42.0,3.0,20.0
66729,6.6,588,72.0,4.0,46.0
66730,4.1,148,,4.0,8.0
66731,4.7,643,,27.0,2.0
66732,2.5,104,,4.0,4.0
66733,6.2,1021,,2.0,36.0
66734,7.0,689,,1.0,10.0
66735,3.7,166,,9.0,1.0
66736,4.1,1026,,20.0,14.0
66737,6.0,1700,,9.0,8.0
66738,8.0,79731,82.0,169.0,267.0
66739,4.3,638,,1.0,10.0
66740,4.5,175,,6.0,19.0
66741,5.3,998,,3.0,8.0
66742,7.1,1733,,16.0,18.0
66743,6.9,726,,16.0,1.0
66744,6.5,236,,1.0,11.0
66745,6.0,1118,59.0,8.0,29.0
66746,6.2,3102,57.0,17.0,32.0
66747,6.7,5082,,21.0,26.0
66748,6.8,4150,61.0,9.0,90.0
66749,6.7,4118,78.0,6.0,88.0
66750,6.1,300,,2.0,10.0
66751,5.3,23474,,156.0,26.0
66752,5.1,10525,56.0,145.0,62.0
66753,4.7,202,,8.0,7.0
66754,5.0,124,,,2.0
66755,6.9,23046,,90.0,26.0
66756,6.8,348,,1.0,6.0
66757,6.1,148,,,
66758,5.4,129,,,
66759,7.1,1006,,1.0,1.0
66760,8.2,1724,,2.0,3.0
66761,4.6,1132,,16.0,17.0
66762,7.1,5988,79.0,16.0,40.0
66763,6.2,101,,,7.0
66764,6.6,493,,8.0,2.0
66765,3.4,120,,4.0,1.0
66766,6.9,341,,9.0,1.0
66767,5.5,602,,23.0,1.0
66768,5.6,243,,1.0,6.0
66769,3.7,317,,4.0,17.0
66770,7.9,5693,,23.0,7.0
66771,3.7,502,,8.0,3.0
66772,4.1,442,,10.0,19.0
66773,6.2,117,,1.0,8.0
66774,4.6,357,,11.0,6.0
66775,8.1,42586,,328.0,21.0
66776,1.9,149,,1.0,2.0
66777,6.3,10668,73.0,103.0,153.0
66778,3.7,402,,16.0,20.0
66779,6.5,593,,5.0,4.0
66780,4.5,744,,16.0,8.0
66781,5.9,231,,3.0,5.0
66782,5.5,315,,7.0,
66783,5.8,201,,2.0,9.0
66784,2.4,291,,6.0,2.0
66785,4.2,123,,6.0,35.0
66786,7.3,664,,7.0,9.0
66787,4.9,102,,,
66788,5.8,11733,32.0,61.0,38.0
66789,5.7,685,,6.0,22.0
66790,6.2,69407,40.0,242.0,249.0
66791,6.8,553,,2.0,3.0
66792,3.9,899,,42.0,11.0
66793,5.2,449,,23.0,12.0
66794,8.0,49678,,128.0,31.0
66795,4.2,120,,2.0,24.0
66796,5.6,304,,5.0,1.0
66797,5.8,1009,,2.0,12.0
66798,2.6,443,,67.0,2.0
66799,6.5,1252,,3.0,9.0
66800,6.3,1712,,2.0,2.0
66801,4.9,3611,,30.0,22.0
66802,7.5,28597,55.0,94.0,46.0
66803,7.1,598,,,
66804,6.2,197,,,
66805,6.5,146,,,
66806,5.5,3326,,43.0,71.0
66807,7.1,28388,56.0,142.0,162.0
66808,2.3,194,,6.0,
66809,6.1,585,,2.0,3.0
66810,6.9,3206,,4.0,7.0
66811,5.3,4302,19.0,20.0,10.0
66812,4.1,745,,3.0,4.0
66813,6.6,1351,,17.0,7.0
66814,6.6,2538,,38.0,8.0
66815,6.3,1545,57.0,15.0,51.0
66816,7.0,121,,1.0,16.0
66817,3.1,1897,,15.0,20.0
66818,6.1,471,82.0,4.0,20.0
66819,6.4,240,,6.0,16.0
66820,6.5,400,,2.0,12.0
66821,7.0,120,,6.0,2.0
66822,5.7,119,,2.0,1.0
66823,6.2,112,,,13.0
66824,6.8,376138,60.0,1161.0,643.0
66825,2.7,346,,11.0,8.0
66826,6.1,101,,,
66827,6.8,549,,3.0,7.0
66828,4.9,173,,12.0,1.0
66829,6.9,3824,,13.0,27.0
66830,4.6,372,,3.0,4.0
66831,6.0,146,,,
66832,6.5,212,,,
66833,3.2,396,,6.0,5.0
66834,8.4,352455,81.0,1101.0,408.0
66835,6.6,9883,49.0,66.0,101.0
66836,3.8,285,,7.0,3.0
66837,5.9,2354,18.0,11.0,4.0
66838,6.6,511,,,8.0
66839,5.5,2216,49.0,16.0,39.0
66840,7.5,127832,88.0,310.0,299.0
66841,6.9,127,,,
66842,5.4,2189,10.0,19.0,8.0
66843,7.4,334530,75.0,539.0,513.0
66844,4.9,900,32.0,14.0,42.0
66845,6.1,137,,,
66846,4.5,2829,,33.0,10.0
66847,6.6,212459,56.0,291.0,299.0
66848,2.5,1677,,29.0,9.0
66849,5.5,1394,,4.0,4.0
66850,6.1,95701,35.0,214.0,284.0
66851,6.7,85059,60.0,163.0,258.0
66852,3.9,106,,,
66853,4.6,487,,20.0,13.0
66854,6.9,44806,74.0,146.0,172.0
66855,6.1,1798,,5.0,31.0
66856,4.5,116,,,
66857,6.1,16587,49.0,100.0,206.0
66858,6.5,880,,8.0,
66859,6.6,603,,1.0,7.0
66860,3.7,964,,18.0,18.0
66861,6.2,923,,3.0,25.0
66862,6.5,835,,3.0,14.0
66863,6.5,355,,,13.0
66864,6.3,209,,2.0,8.0
66865,5.1,121,,2.0,4.0
66866,1.8,574,,17.0,5.0
66867,4.5,319,,10.0,17.0
66868,7.2,436,,4.0,
66869,6.1,671,,1.0,6.0
66870,4.7,1239,,33.0,52.0
66871,7.3,861,,8.0,39.0
66872,7.2,9246,,53.0,13.0
66873,5.9,231,,3.0,3.0
66874,6.9,368,,1.0,8.0
66875,1.8,329,,11.0,12.0
66876,4.8,367,,3.0,3.0
66877,6.5,1097,,8.0,23.0
66878,2.4,399,,10.0,15.0
66879,6.3,271,,5.0,27.0
66880,5.1,131,,1.0,
66881,2.4,128,,3.0,2.0
66882,5.9,802,27.0,12.0,10.0
66883,6.4,988,76.0,6.0,59.0
66884,7.8,508,,6.0,
66885,3.9,213,,1.0,1.0
66886,4.8,9835,,200.0,36.0
66887,6.9,380,,12.0,9.0
66888,5.2,7830,33.0,46.0,70.0
66889,6.1,4595,44.0,35.0,21.0
66890,4.4,140,,8.0,21.0
66891,3.8,317,,1.0,1.0
66892,3.6,261,,,
66893,4.1,320,,5.0,3.0
66894,6.4,17069,72.0,122.0,67.0
66895,7.5,97018,71.0,669.0,214.0
66896,4.6,163,,4.0,17.0
66897,6.1,158,,,3.0
66898,3.7,166,,7.0,5.0
66899,6.6,109,,1.0,
66900,5.2,5909,39.0,32.0,44.0
66901,1.2,415,,8.0,4.0
66902,2.6,646,,33.0,5.0
66903,2.8,127,,5.0,4.0
66904,6.3,69614,50.0,273.0,258.0
66905,6.1,214,,3.0,10.0
66906,6.5,365,,4.0,14.0
66907,7.1,362,,5.0,1.0
66908,5.9,56142,34.0,101.0,111.0
66909,6.8,4957,51.0,20.0,28.0
66910,6.0,261,,5.0,23.0
66911,6.4,74038,44.0,126.0,175.0
66912,7.0,183,,,1.0
66913,4.3,893,,22.0,9.0
66914,7.6,1402,,12.0,14.0
66915,6.0,936,49.0,6.0,49.0
66916,6.9,1738,,2.0,19.0
66917,3.7,117,,,
66918,5.6,470,,11.0,19.0
66919,6.5,148,,,7.0
66920,6.4,100,,2.0,
66921,7.0,265,,5.0,6.0
66922,6.4,20236,74.0,64.0,192.0
66923,6.3,2000,,8.0,12.0
66924,6.5,114486,61.0,459.0,362.0
66925,2.3,343,,3.0,1.0
66926,5.1,897,58.0,3.0,28.0
66927,6.5,54507,51.0,495.0,113.0
66928,4.9,2478,,6.0,6.0
66929,6.8,2895,,2.0,5.0
66930,5.4,825,,7.0,18.0
66931,4.8,518,,1.0,2.0
66932,3.5,600,,16.0,16.0
66933,5.5,2327,,,4.0
66934,4.1,918,,13.0,29.0
66935,6.7,17439,63.0,69.0,202.0
66936,3.2,100,,4.0,
66937,6.3,286,,6.0,3.0
66938,6.3,244,,1.0,6.0
66939,3.8,592,,8.0,8.0
66940,5.1,136,,,2.0
66941,6.9,152,,2.0,1.0
66942,6.2,17681,52.0,39.0,129.0
66943,5.1,131,,,
66944,6.7,1634,,12.0,15.0
66945,6.7,119,,,2.0
66946,5.1,260,,,3.0
66947,6.1,763,,4.0,8.0
66948,5.9,260,63.0,3.0,25.0
66949,2.5,564,,31.0,9.0
66950,7.0,58016,78.0,164.0,242.0
66951,4.8,401,,3.0,4.0
66952,6.3,381,64.0,2.0,25.0
66953,6.0,107,,2.0,6.0
66954,5.6,211,,1.0,
66955,4.5,707,49.0,6.0,22.0
66956,5.5,396,,3.0,4.0
66957,8.1,1613,,14.0,6.0
66958,4.7,260,,2.0,
66959,6.9,573,,1.0,2.0
66960,4.9,118,,1.0,3.0
66961,5.6,131,,,1.0
66962,5.3,212,,,8.0
66963,6.3,7637,73.0,61.0,145.0
66964,5.8,158,,,2.0
66965,5.3,245,,20.0,20.0
66966,4.9,2247,,16.0,6.0
66967,5.7,3480,,17.0,12.0
66968,4.9,205,,,8.0
66969,6.9,5118,55.0,15.0,82.0
66970,4.5,2519,32.0,52.0,27.0
66971,6.1,1522,68.0,11.0,77.0
66972,6.4,5077,77.0,64.0,133.0
66973,4.6,106,,6.0,1.0
66974,2.2,869,,8.0,2.0
66975,3.0,353,,5.0,3.0
66976,6.6,131,,12.0,
66977,7.6,403,,1.0,3.0
66978,5.3,483,,3.0,10.0
66979,6.2,235,,1.0,1.0
66980,6.1,1205,,9.0,4.0
66981,6.1,337,,1.0,3.0
66982,6.4,723,67.0,8.0,19.0
66983,3.6,316,,10.0,6.0
66984,7.0,145,68.0,4.0,7.0
66985,5.4,11269,,122.0,87.0
66986,5.9,566,,2.0,7.0
66987,5.9,19131,30.0,53.0,102.0
66988,1.3,103,,,
66989,5.7,207,,1.0,12.0
66990,6.3,775,,,5.0
66991,6.7,3011,54.0,29.0,52.0
66992,5.0,189,,3.0,8.0
66993,6.7,495,72.0,2.0,18.0
66994,2.0,130,,3.0,2.0
66995,5.2,5471,49.0,48.0,59.0
66996,5.0,2796,29.0,21.0,20.0
66997,5.7,317,,1.0,3.0
66998,5.5,7673,60.0,39.0,75.0
66999,6.3,525,,,
67000,6.8,3877,,8.0,49.0
67001,7.3,722685,66.0,1306.0,693.0
67002,6.5,351,,8.0,11.0
67003,6.9,212,,1.0,32.0
67004,8.1,29747,65.0,459.0,45.0
67005,2.3,689,,18.0,3.0
67006,8.3,10514,90.0,52.0,25.0
67007,5.3,149,,2.0,3.0
67008,5.7,1327,,12.0,70.0
67009,4.1,2341,,25.0,18.0
67010,4.4,209,,,
67011,7.4,605,,3.0,
67012,6.2,728,73.0,15.0,45.0
67013,5.4,1676,,20.0,29.0
67014,7.4,40622,85.0,140.0,171.0
67015,6.4,114,,1.0,2.0
67016,6.1,128,,,
67017,3.8,589,,27.0,16.0
67018,5.7,1483,,6.0,2.0
67019,3.8,2129,,39.0,20.0
67020,2.4,161,,1.0,1.0
67021,5.4,4651,32.0,38.0,44.0
67022,6.3,225,,2.0,
67023,4.1,150,,1.0,2.0
67024,6.4,365,,5.0,32.0
67025,5.9,1423,,27.0,13.0
67026,7.5,245897,69.0,582.0,259.0
67027,6.7,232,,3.0,8.0
67028,4.5,211,,9.0,18.0
67029,5.6,195,,1.0,3.0
67030,7.3,1193,,3.0,5.0
67031,7.2,9933,56.0,35.0,88.0
67032,5.8,264,,,
67033,6.6,29955,68.0,180.0,224.0
67034,6.0,17800,40.0,91.0,108.0
67035,5.5,20907,60.0,108.0,101.0
67036,6.5,129,,2.0,
67037,5.5,430,,1.0,3.0
67038,4.7,733,39.0,5.0,13.0
67039,6.0,795,,1.0,17.0
67040,6.1,164,,,7.0
67041,4.4,164,,2.0,10.0
67042,5.9,462,,1.0,2.0
67043,6.3,115,,8.0,
67044,6.6,1922,,9.0,13.0
67045,5.2,123,,2.0,
67046,5.9,5399,75.0,24.0,124.0
67047,5.5,341,,1.0,1.0
67048,4.6,254,,1.0,
67049,7.9,739,,11.0,1.0
67050,7.2,151,,3.0,
67051,5.3,182,,,11.0
67052,5.0,102,,1.0,1.0
67053,2.9,105,,2.0,
67054,7.3,286,,10.0,2.0
67055,6.6,88626,74.0,502.0,244.0
67056,6.9,122,,,2.0
67057,5.1,116,43.0,4.0,16.0
67058,6.6,172,,,2.0
67059,7.2,326,,9.0,
67060,6.4,337,,,2.0
67061,4.7,382,,1.0,3.0
67062,5.6,18264,45.0,53.0,82.0
67063,5.7,1367,,8.0,96.0
67064,4.8,663,,6.0,5.0
67065,7.3,293,,,
67066,5.5,313,,4.0,22.0
67067,6.4,1916,,8.0,10.0
67068,6.3,560,,3.0,4.0
67069,7.5,6309,,3.0,7.0
67070,6.7,706,,3.0,1.0
67071,6.1,3202,38.0,23.0,27.0
67072,5.8,336,,5.0,24.0
67073,2.5,971,,52.0,11.0
67074,5.0,23111,28.0,147.0,114.0
67075,6.4,882,,10.0,2.0
67076,5.9,100,,3.0,13.0
67077,7.3,63831,88.0,214.0,389.0
67078,5.0,100,,,1.0
67079,7.0,175,,1.0,1.0
67080,5.7,6183,66.0,88.0,76.0
67081,6.9,4648,,12.0,37.0
67082,6.2,41283,39.0,127.0,157.0
67083,6.2,25409,55.0,86.0,154.0
67084,2.8,222,,4.0,1.0
67085,4.2,549,,16.0,14.0
67086,6.3,62277,38.0,177.0,182.0
67087,4.6,292,35.0,4.0,14.0
67088,7.2,1083,,2.0,9.0
67089,3.7,225,,6.0,5.0
67090,5.8,419,,,1.0
67091,4.4,202,,,3.0
67092,5.5,119,,1.0,12.0
67093,6.1,4864,52.0,30.0,46.0
67094,5.0,1346,31.0,8.0,6.0
67095,6.6,1325,,10.0,27.0
67096,6.9,143,,7.0,7.0
67097,4.6,142,,,12.0
67098,4.5,192,,9.0,6.0
67099,3.7,363,,2.0,1.0
67100,7.2,111852,94.0,340.0,456.0
67101,5.4,2604,52.0,28.0,46.0
67102,5.3,37576,38.0,302.0,327.0
67103,3.2,18688,,72.0,42.0
67104,5.5,254,,2.0,5.0
67105,6.2,1765,49.0,14.0,32.0
67106,5.3,190,,6.0,9.0
67107,4.2,745,,5.0,17.0
67108,6.0,266,,1.0,11.0
67109,5.5,2693,40.0,28.0,11.0
67110,6.9,812,,1.0,2.0
67111,4.0,218,,3.0,3.0
67112,6.7,286,,,7.0
67113,7.0,329,,3.0,3.0
67114,5.8,145,,,3.0
67115,6.8,638,,1.0,7.0
67116,5.5,1266,37.0,11.0,6.0
67117,6.8,785,,,2.0
67118,3.6,100,,2.0,7.0
67119,6.0,147,,,5.0
67120,5.8,5301,,19.0,38.0
67121,4.8,560,64.0,1.0,20.0
67122,6.5,519,,1.0,12.0
67123,2.5,139,,4.0,2.0
67124,6.8,1366,,30.0,22.0
67125,7.3,27591,64.0,110.0,148.0
67126,5.4,202,,1.0,2.0
67127,7.3,2166,,18.0,13.0
67128,5.4,103173,25.0,467.0,216.0
67129,7.2,271,,,1.0
67130,6.9,129,,3.0,3.0
67131,6.0,205,,1.0,5.0
67132,5.2,2671,31.0,14.0,12.0
67133,6.3,108872,42.0,264.0,242.0
67134,2.1,290,,1.0,1.0
67135,6.2,224,,5.0,4.0
67136,7.3,52634,51.0,192.0,213.0
67137,6.9,181236,54.0,497.0,386.0
67138,7.8,44113,85.0,94.0,320.0
67139,6.6,160124,60.0,437.0,283.0
67140,6.9,8013,58.0,161.0,47.0
67141,3.0,530,,1.0,3.0
67142,5.2,159,,1.0,4.0
67143,3.6,1103,,13.0,10.0
67144,7.2,130,,7.0,2.0
67145,5.5,869,34.0,23.0,12.0
67146,4.4,2429,22.0,19.0,25.0
67147,5.3,130,32.0,4.0,2.0
67148,3.6,109,,,
67149,6.2,4267,64.0,55.0,115.0
67150,5.6,710,,12.0,11.0
67151,6.4,13049,73.0,26.0,100.0
67152,7.1,1254,,12.0,2.0
67153,7.2,532,,3.0,1.0
67154,5.7,142,,15.0,18.0
67155,6.3,117,,1.0,
67156,6.4,1053,,6.0,23.0
67157,6.3,448,86.0,5.0,25.0
67158,4.3,106,,5.0,2.0
67159,7.2,17525,69.0,49.0,211.0
67160,4.7,245,,10.0,2.0
67161,6.2,304,,,
67162,4.7,313,,4.0,3.0
67163,6.7,171059,63.0,748.0,455.0
67164,2.5,502,,11.0,19.0
67165,5.7,3849,,44.0,13.0
67166,5.1,268,,1.0,9.0
67167,6.5,173,,3.0,5.0
67168,6.5,1431,70.0,5.0,42.0
67169,3.7,222,,1.0,
67170,6.4,3486,,27.0,14.0
67171,4.8,150,,7.0,7.0
67172,4.7,255,,1.0,11.0
67173,7.3,1424,,8.0,
67174,6.6,155,,4.0,1.0
67175,6.4,4709,51.0,29.0,88.0
67176,7.2,6909,68.0,25.0,104.0
67177,5.5,323,,4.0,4.0
67178,4.5,189,,71.0,
67179,5.5,414,,2.0,1.0
67180,7.4,1450,,3.0,2.0
67181,6.2,108,,,8.0
67182,5.7,349,,11.0,8.0
67183,5.2,13422,47.0,67.0,140.0
67184,6.9,134,,,4.0
67185,8.1,181,,10.0,
67186,5.9,171,,,3.0
67187,7.6,400,,,
67188,6.9,1605,,10.0,9.0
67189,6.4,560,,,21.0
67190,6.8,171,,,5.0
67191,5.1,1691,46.0,12.0,28.0
67192,2.8,373,,15.0,2.0
67193,6.1,155,,3.0,2.0
67194,6.3,202,,1.0,2.0
67195,6.6,767,,4.0,4.0
67196,6.8,1095,,42.0,15.0
67197,4.9,1735,,40.0,7.0
67198,6.4,104,,,6.0
67199,4.5,478,,7.0,3.0
67200,1.7,458,,22.0,25.0
67201,5.5,1191,37.0,11.0,15.0
67202,7.0,1671,69.0,3.0,53.0
67203,6.4,1483,,15.0,
67204,5.0,1109,,7.0,11.0
67205,6.2,593,,2.0,5.0
67206,6.8,13477,,48.0,47.0
67207,4.6,1069,,16.0,6.0
67208,3.1,249,,,1.0
67209,1.9,1896,,2.0,
67210,6.4,1709,,9.0,3.0
67211,4.7,114,,2.0,
67212,4.3,273,,4.0,3.0
67213,6.5,680,54.0,8.0,12.0
67214,5.8,1174,,5.0,22.0
67215,7.3,408,,,1.0
67216,7.0,450,,,13.0
67217,6.2,110,,2.0,11.0
67218,7.3,3263,,36.0,15.0
67219,2.5,456,,,3.0
67220,3.6,444,,,4.0
67221,2.5,3491,,19.0,28.0
67222,5.8,11821,48.0,47.0,49.0
67223,4.2,689,36.0,11.0,142.0
67224,3.8,974,,20.0,16.0
67225,4.6,720,,,
67226,5.8,951,77.0,2.0,45.0
67227,6.2,4889,,8.0,20.0
67228,6.2,345,,4.0,14.0
67229,6.2,6980,,18.0,21.0
67230,3.8,761,,16.0,50.0
67231,5.5,583,,4.0,
67232,6.4,253,,,8.0
67233,7.2,466,,5.0,
67234,5.6,708,,,6.0
67235,6.6,667,,3.0,29.0
67236,5.7,1405,54.0,41.0,52.0
67237,5.5,1797,48.0,9.0,21.0
67238,5.1,181,,1.0,5.0
67239,6.0,6735,51.0,70.0,125.0
67240,6.0,259,,2.0,11.0
67241,6.7,464,,5.0,29.0
67242,5.7,1817,,5.0,19.0
67243,6.0,164,,1.0,1.0
67244,5.6,162,,,3.0
67245,6.1,3220,51.0,28.0,30.0
67246,7.2,257,,2.0,6.0
67247,3.7,194,,32.0,
67248,2.1,334,,8.0,3.0
67249,6.3,1737,,18.0,3.0
67250,6.5,638,,1.0,9.0
67251,5.5,987,,6.0,39.0
67252,6.2,174,,2.0,10.0
67253,7.1,22203,,65.0,15.0
67254,4.9,126,,2.0,
67255,6.8,8262,83.0,39.0,181.0
67256,5.0,230,,,
67257,6.6,448,,1.0,13.0
67258,5.7,1059,,5.0,9.0
67259,2.4,616,,22.0,11.0
67260,5.0,1171,,16.0,27.0
67261,6.2,4686,,12.0,11.0
67262,4.3,157,,6.0,2.0
67263,7.0,15743,67.0,26.0,147.0
67264,6.4,920,,,6.0
67265,6.3,38811,74.0,244.0,108.0
67266,5.5,170,,1.0,3.0
67267,6.0,260,,1.0,
67268,4.3,116,,5.0,3.0
67269,4.6,107,,6.0,13.0
67270,6.6,139,,,
67271,5.9,10495,56.0,33.0,48.0
67272,3.7,215,,,
67273,7.7,1089,,9.0,6.0
67274,4.4,227,,15.0,1.0
67275,7.1,4690,,4.0,12.0
67276,6.3,362,,4.0,10.0
67277,5.4,664,,2.0,3.0
67278,4.9,2324,,17.0,15.0
67279,5.8,1318,,1.0,6.0
67280,2.6,110,,4.0,3.0
67281,2.5,154,,7.0,6.0
67282,7.6,92808,77.0,264.0,355.0
67283,2.7,513,,13.0,6.0
67284,6.8,583,,2.0,3.0
67285,5.0,2943,,57.0,15.0
67286,5.6,262,,,
67287,5.9,134,,8.0,
67288,6.2,1194,,7.0,7.0
67289,5.0,224,58.0,,6.0
67290,7.5,817,,2.0,8.0
67291,7.0,424,,,4.0
67292,4.8,125,,4.0,13.0
67293,5.5,915,40.0,15.0,13.0
67294,2.7,1047,,40.0,79.0
67295,3.3,185,,41.0,3.0
67296,5.2,1866,,14.0,34.0
67297,6.9,137,,1.0,3.0
67298,5.5,141,,1.0,1.0
67299,6.4,74937,47.0,237.0,185.0
67300,5.8,1159,72.0,8.0,44.0
67301,6.6,11133,,56.0,45.0
67302,5.8,9617,42.0,69.0,31.0
67303,5.7,145,,11.0,1.0
67304,5.2,2223,62.0,10.0,14.0
67305,3.8,164,,,
67306,4.5,150,,3.0,2.0
67307,6.5,533,,7.0,
67308,5.7,2134,,30.0,10.0
67309,7.2,24979,62.0,51.0,110.0
67310,2.4,346,,5.0,6.0
67311,5.0,350,,4.0,8.0
67312,2.4,1971,,52.0,10.0
67313,7.0,3918,,9.0,8.0
67314,5.5,2770,,5.0,3.0
67315,4.4,603,,4.0,10.0
67316,6.6,247,,5.0,31.0
67317,1.7,369,,14.0,4.0
67318,5.7,181,,2.0,8.0
67319,4.5,3432,,11.0,14.0
67320,5.0,255,,,4.0
67321,6.4,536,62.0,7.0,18.0
67322,5.3,465,,1.0,3.0
67323,5.9,110,,7.0,
67324,3.0,201,,12.0,8.0
67325,6.4,298,,1.0,13.0
67326,4.6,747,,11.0,13.0
67327,6.0,406,,6.0,
67328,6.4,183,,,10.0
67329,5.5,4525,45.0,41.0,37.0
67330,5.3,186,,,
67331,3.8,835,,14.0,19.0
67332,6.9,246,,2.0,1.0
67333,5.3,1040,30.0,8.0,9.0
67334,2.6,443,,,1.0
67335,5.0,1021,,46.0,7.0
67336,7.0,1031,,1.0,8.0
67337,6.0,175675,26.0,394.0,241.0
67338,5.4,329,,6.0,34.0
67339,3.5,2488,,36.0,149.0
67340,3.2,298,,23.0,16.0
67341,6.3,1198,,3.0,11.0
67342,6.6,125572,56.0,330.0,349.0
67343,5.0,105,,5.0,6.0
67344,4.5,136,,,3.0
67345,6.1,150,,,2.0
67346,6.1,1407,,1.0,12.0
67347,6.2,715,,5.0,11.0
67348,4.0,746,,1.0,
67349,4.9,350,,2.0,17.0
67350,6.6,288,,2.0,1.0
67351,6.8,110,,,
67352,4.1,1995,33.0,30.0,27.0
67353,4.7,1624,,19.0,26.0
67354,6.0,35408,49.0,140.0,220.0
67355,5.4,868,,15.0,15.0
67356,5.7,1998,46.0,22.0,69.0
67357,3.1,202,,3.0,7.0
67358,6.9,330,,6.0,
67359,5.0,395,,8.0,13.0
67360,5.6,346,,2.0,8.0
67361,7.1,41469,67.0,199.0,242.0
67362,6.4,25847,49.0,58.0,105.0
67363,5.9,60192,60.0,415.0,126.0
67364,6.7,27045,79.0,105.0,293.0
67365,6.0,131,,1.0,3.0
67366,7.3,55835,55.0,126.0,71.0
67367,5.2,1230,,11.0,17.0
67368,5.4,129,,,1.0
67369,7.2,152,,3.0,
67370,6.7,991,,2.0,20.0
67371,7.1,134,,1.0,1.0
67372,6.4,115,,,
67373,4.7,143,,3.0,2.0
67374,4.6,105,,2.0,
67375,8.1,811,,8.0,
67376,6.4,1567,,4.0,20.0
67377,5.3,1022,,1.0,9.0
67378,5.7,147,,6.0,3.0
67379,7.8,2772,,13.0,8.0
67380,3.8,127,,3.0,
67381,7.2,229,,4.0,1.0
67382,3.1,109,,5.0,1.0
67383,5.6,187,,,5.0
67384,6.2,11149,,47.0,89.0
67385,6.6,1862,,6.0,33.0
67386,6.1,239,,,2.0
67387,5.7,158,,3.0,2.0
67388,6.5,148,,1.0,4.0
67389,5.0,161,,25.0,2.0
67390,5.3,129,,5.0,10.0
67391,5.6,215,,2.0,
67392,6.2,2917,55.0,12.0,19.0
67393,1.8,808,,42.0,7.0
67394,2.2,436,,9.0,4.0
67395,7.1,11948,71.0,47.0,47.0
67396,6.8,103,,,1.0
67397,5.7,124,,,1.0
67398,5.3,160,,,2.0
67399,5.4,135,,1.0,5.0
67400,5.1,584,23.0,7.0,6.0
67401,5.0,233,,,9.0
67402,5.7,275,,,1.0
67403,5.5,179,,1.0,13.0
67404,6.3,357,,4.0,25.0
67405,2.3,1722,,9.0,6.0
67406,1.4,455,,,1.0
67407,6.2,130,,,3.0
67408,4.8,456,,7.0,8.0
67409,6.5,312,73.0,7.0,32.0
67410,5.0,33350,,228.0,76.0
67411,5.8,49324,47.0,117.0,107.0
67412,5.1,166,,8.0,29.0
67413,5.9,158,42.0,1.0,15.0
67414,5.9,9025,27.0,107.0,51.0
67415,6.0,155,,,7.0
67416,4.5,179,,2.0,5.0
67417,4.6,491,,3.0,
67418,6.5,325,,2.0,
67419,5.7,1625,,10.0,10.0
67420,6.0,50327,25.0,81.0,79.0
67421,6.5,893,,15.0,1.0
67422,6.1,6451,59.0,32.0,55.0
67423,3.3,271,,6.0,7.0
67424,5.9,100,,3.0,
67425,6.2,673,,,7.0
67426,5.8,164,,,9.0
67427,7.2,258,,,10.0
67428,5.5,409,,2.0,4.0
67429,3.6,932,,1.0,1.0
67430,6.8,3917,,5.0,4.0
67431,7.1,1115,,14.0,5.0
67432,6.5,351,,3.0,1.0
67433,5.3,5769,31.0,33.0,20.0
67434,5.8,12539,38.0,63.0,115.0
